,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
6339,33.99886856235315,-1.4373650145006107,0.5686388017808068,-2.527729395178825,0.011480279895495608,0.0793361731375096
116983,644.7074462879706,-1.2202274527339854,0.3410591568986714,-3.577758954868099,0.0003465528175235976,0.01475461490615271
126789,10.27023173885084,-1.6389384043990265,0.6975829444246969,-2.3494530901277613,0.018801012988886395,
54973,176.61686110848103,-1.2028270053512702,0.2758046582534342,-4.361155511180686,1.2937736859190133e-05,0.007630840948016367
80772,9.221559269894936,-1.292811525508362,0.5988399582845635,-2.1588598215986603,0.030861043770118123,
1855,68.6190663512512,-1.6795953530780112,0.45957064857167085,-3.6547054480048575,0.00025747741188450636,0.013558024860089864
54587,82.72838699933857,-1.1728642269374745,0.3047108432964493,-3.8491056447125174,0.00011854987384761897,0.01092437087505809
54998,14.286615081727616,-1.0460798531527347,0.47293052867896174,-2.21191018493721,0.026972871381663266,
81669,534.1285833969946,-0.723366262176404,0.20605552607463518,-3.5105404642940474,0.0004471967399476656,0.01628955850988136
148413,19.42712733276132,-1.3766916532930087,0.38423261925899405,-3.582964028270183,0.0003397174046962606,0.01475461490615271
55052,20.03737810327565,-0.23644264840569926,0.3976324849299006,-0.5946260865668009,0.5520934386757548,0.7522239015022086
219293,9.170654307348263,-0.9289877156637364,0.47006735853074255,-1.976286374291995,0.048122351954706336,
83858,108.97819757060175,-1.1146831510551791,0.32991133843922493,-3.3787355000547277,0.0007282003272728648,0.01952106477329294
55210,47.40536783930727,-1.2436753790672737,0.3833603147597709,-3.24414221082485,0.0011780491396158033,0.0236299813501683
29101,52.08617390093341,-0.5831331708973869,0.29821545425485485,-1.9554089587826706,0.05053481954978206,0.19332780992267432
142678,222.76491582323175,-1.0270948114141387,0.34865356755976273,-2.9458892923505915,0.0032202763554830603,0.0402030098096886
984,541.2380681236496,0.12160679089682255,0.23861414772210945,0.5096378067173372,0.6103052319575935,0.7926739980601074
728661,229.9446088684799,-0.28644692888829004,0.19467039202569084,-1.4714457905364846,0.14117059762783235,0.35205882591170384
728642,906.9675588183591,0.7041143898143102,0.2806042128808446,2.5092794672805017,0.012097772987152382,0.08208139374980175
9906,223.4106033623939,-0.25226630217663165,0.18434342846898677,-1.3684583403474673,0.17116865356035038,0.39338900097158686
65220,47.12470893960104,-0.6986193799300316,0.3056631489483245,-2.285585888693898,0.022278496489596733,0.11944514627004153
2782,369.7311466910991,0.13753760718917252,0.17650560903201704,0.7792251359231537,0.4358471057738815,0.6620207622616744
